row_id,comment_id,video_id,comment,comment_clean,published_at,updated_at,comment_like_count,video_title,channel_id,channel_title,video_published_at,view_count,video_like_count,video_comment_count,sentiment
2522,UgzaP1MjWauXOCdyIw54AaABAg,HqUPafewLNg,gue salfok sama yang Prancis coba lihat dasinya deh pake dasi SD wok😂😂😂😂,gue salfok sama yang prancis coba lihat dasinya deh pake dasi sd wok😂😂😂😂,2026-09-10T14:40:08Z,2026-09-10T14:40:08Z,0,Ada lagi lanjutannya ternyaata🗿#shorts ,UCl2WBXzQlIPQEWnLMKCUHDg,Rizky Aulia,2026-03-21T07:00:26Z,33619103,499107,8980,neutral
2523,Ugz3GJuHhIDUPkuJcAZ4AaABAg,HqUPafewLNg,Kalo udah cina udah wkwkwkwkwkw 😂😂😂😂😂😂🤣🤣🤣🤣🤣🤣🤣🤣😆😆😅😁,kalo udah cina udah wkwkwkwkwkw 😂😂😂😂😂😂🤣🤣🤣🤣🤣🤣🤣🤣😆😆😅😁,2026-09-10T13:52:33Z,2026-09-10T13:52:33Z,0,Ada lagi lanjutannya ternyaata🗿#shorts ,UCl2WBXzQlIPQEWnLMKCUHDg,Rizky Aulia,2026-03-21T07:00:26Z,33619103,499107,8980,neutral
2524,UgwBY_qFwUvgUNxODPh4AaABAg,HqUPafewLNg,Bang rizki ketawa nya puas banget,bang rizki ketawa nya puas banget,2026-09-10T13:31:46Z,2026-09-10T13:31:46Z,0,Ada lagi lanjutannya ternyaata🗿#shorts ,UCl2WBXzQlIPQEWnLMKCUHDg,Rizky Aulia,2026-03-21T07:00:26Z,33619103,499107,8980,neutral
2525,Ugz2Z-EyEFoS1GY8Rup4AaABAg,HqUPafewLNg,"tebu❌
bambu✅",tebu❌ bambu✅,2026-09-10T13:07:09Z,2026-09-10T13:07:09Z,0,Ada lagi lanjutannya ternyaata🗿#shorts ,UCl2WBXzQlIPQEWnLMKCUHDg,Rizky Aulia,2026-03-21T07:00:26Z,33619103,499107,8980,neutral
2526,UgyhIu0Hw_Ko4HwLETx4AaABAg,HqUPafewLNg,Itu tebu bukan bambu,itu tebu bukan bambu,2026-09-10T12:46:59Z,2026-09-10T12:46:59Z,0,Ada lagi lanjutannya ternyaata🗿#shorts ,UCl2WBXzQlIPQEWnLMKCUHDg,Rizky Aulia,2026-03-21T07:00:26Z,33619103,499107,8980,neutral
2527,UgyRAlezRlWrYe2x4MR4AaABAg,HqUPafewLNg,Kok lama lama kayak bahlil ya,kok lama lama kayak bahlil ya,2026-09-10T12:35:39Z,2026-09-10T12:35:39Z,0,Ada lagi lanjutannya ternyaata🗿#shorts ,UCl2WBXzQlIPQEWnLMKCUHDg,Rizky Aulia,2026-03-21T07:00:26Z,33619103,499107,8980,neutral
2528,Ugwf86y4Guxcj87fqTR4AaABAg,HqUPafewLNg,emas asli kah itu,emas asli kah itu,2026-09-10T12:10:04Z,2026-09-10T12:10:04Z,0,Ada lagi lanjutannya ternyaata🗿#shorts ,UCl2WBXzQlIPQEWnLMKCUHDg,Rizky Aulia,2026-03-21T07:00:26Z,33619103,499107,8980,neutral
2529,UgzqZwslShi9_Y4tstZ4AaABAg,HqUPafewLNg,"Sumpah ketawaku gabisa berhenti,sakit perut gw","sumpah ketawaku gabisa berhenti,sakit perut gw",2026-09-10T12:02:28Z,2026-09-10T12:02:28Z,0,Ada lagi lanjutannya ternyaata🗿#shorts ,UCl2WBXzQlIPQEWnLMKCUHDg,Rizky Aulia,2026-03-21T07:00:26Z,33619103,499107,8980,neutral
2530,Ugz7bLUq3ap7i304HFd4AaABAg,HqUPafewLNg,Mbg. Tidak. Masuk. Akal.  😂😂😂😂😂,mbg. tidak. masuk. akal. 😂😂😂😂😂,2026-09-10T11:47:41Z,2026-09-10T11:47:41Z,0,Ada lagi lanjutannya ternyaata🗿#shorts ,UCl2WBXzQlIPQEWnLMKCUHDg,Rizky Aulia,2026-03-21T07:00:26Z,33619103,499107,8980,negative
2531,UgzkKbhxxU8qelCAP8x4AaABAg,HqUPafewLNg,🤨🤨🤨🧐🧐😦😊😊☺️☺️😧🙂🧐🧐🤨🤨🤣🤣🤣🤣,🤨🤨🤨🧐🧐😦😊😊☺️☺️😧🙂🧐🧐🤨🤨🤣🤣🤣🤣,2026-09-10T11:35:22Z,2026-09-10T11:35:22Z,0,Ada lagi lanjutannya ternyaata🗿#shorts ,UCl2WBXzQlIPQEWnLMKCUHDg,Rizky Aulia,2026-03-21T07:00:26Z,33619103,499107,8980,neutral
2532,UgyozFrN3lbMjb6HdFl4AaABAg,HqUPafewLNg,Kok kalian gk yadar kalau China pake topi sd🗿,kok kalian gk yadar kalau china pake topi sd🗿,2026-09-10T11:15:09Z,2026-09-10T11:15:09Z,0,Ada lagi lanjutannya ternyaata🗿#shorts ,UCl2WBXzQlIPQEWnLMKCUHDg,Rizky Aulia,2026-03-21T07:00:26Z,33619103,499107,8980,neutral
2533,UgzenryshIywEp5qWxt4AaABAg,HqUPafewLNg,Itu tebu bukan babu bang❤❤❤❤❤❤❤😂😂😂😂😂😂😂,itu tebu bukan babu bang❤❤😂😂😂😂😂😂😂,2026-09-10T10:58:52Z,2026-09-10T10:58:52Z,0,Ada lagi lanjutannya ternyaata🗿#shorts ,UCl2WBXzQlIPQEWnLMKCUHDg,Rizky Aulia,2026-03-21T07:00:26Z,33619103,499107,8980,neutral
2534,UgwsG5chC6tvY5kyZ2J4AaABAg,HqUPafewLNg,Ibu khaila❤😊🎉😂😢😮😊,ibu khaila❤😊🎉😂😢😮😊,2026-09-10T10:51:59Z,2026-09-10T10:51:59Z,1,Ada lagi lanjutannya ternyaata🗿#shorts ,UCl2WBXzQlIPQEWnLMKCUHDg,Rizky Aulia,2026-03-21T07:00:26Z,33619103,499107,8980,neutral
2535,UgyixOCTWafIXTHpKPF4AaABAg,HqUPafewLNg,Lawak 10000 nyawa,lawak 100 nyawa,2026-09-10T10:41:15Z,2026-09-10T10:41:15Z,0,Ada lagi lanjutannya ternyaata🗿#shorts ,UCl2WBXzQlIPQEWnLMKCUHDg,Rizky Aulia,2026-03-21T07:00:26Z,33619103,499107,8980,neutral
2536,Ugwfmw-BodeSt5klt7d4AaABAg,HqUPafewLNg,Sama negara nya pake topi upacara indo,sama negara nya pake topi upacara indo,2026-09-10T10:21:35Z,2026-09-10T10:21:35Z,0,Ada lagi lanjutannya ternyaata🗿#shorts ,UCl2WBXzQlIPQEWnLMKCUHDg,Rizky Aulia,2026-03-21T07:00:26Z,33619103,499107,8980,neutral
2537,Ugz94H_reVZ_M_eAY2p4AaABAg,HqUPafewLNg,Salfok semua negara di rumah yang sama,salfok semua negara di rumah yang sama,2026-09-10T10:19:41Z,2026-09-10T10:19:41Z,0,Ada lagi lanjutannya ternyaata🗿#shorts ,UCl2WBXzQlIPQEWnLMKCUHDg,Rizky Aulia,2026-03-21T07:00:26Z,33619103,499107,8980,neutral
2538,UgxcrwCSTQ6VzqOFIPV4AaABAg,HqUPafewLNg,😂😂😂😂😂ngakak guwe,😂😂😂😂😂ngakak guwe,2026-09-10T10:17:17Z,2026-09-10T10:17:17Z,0,Ada lagi lanjutannya ternyaata🗿#shorts ,UCl2WBXzQlIPQEWnLMKCUHDg,Rizky Aulia,2026-03-21T07:00:26Z,33619103,499107,8980,neutral
2539,UgxZ_mKYnJh42F2nkdV4AaABAg,HqUPafewLNg,Arabian pakai air zamzam 😂😂😂😂😂😂,arabian pakai air zamzam 😂😂😂😂😂😂,2026-09-10T10:09:18Z,2026-09-10T10:09:18Z,0,Ada lagi lanjutannya ternyaata🗿#shorts ,UCl2WBXzQlIPQEWnLMKCUHDg,Rizky Aulia,2026-03-21T07:00:26Z,33619103,499107,8980,neutral
2540,UgzoKWI8VcFXxEVCU454AaABAg,HqUPafewLNg,Iya betul pelan-pelan bang😂😂😂,iya betul pelan-pelan bang😂😂😂,2026-09-10T10:07:55Z,2026-09-10T10:07:55Z,0,Ada lagi lanjutannya ternyaata🗿#shorts ,UCl2WBXzQlIPQEWnLMKCUHDg,Rizky Aulia,2026-03-21T07:00:26Z,33619103,499107,8980,neutral
2541,UgyRj5pcHKCAWfjc5Ep4AaABAg,HqUPafewLNg,😂😂😂,😂😂😂,2026-09-10T10:07:33Z,2026-09-10T10:07:33Z,0,Ada lagi lanjutannya ternyaata🗿#shorts ,UCl2WBXzQlIPQEWnLMKCUHDg,Rizky Aulia,2026-03-21T07:00:26Z,33619103,499107,8980,neutral
2542,UgyytSP9C_diR5hIjvp4AaABAg,HqUPafewLNg,😂😂😂😂😂😂😂😂😂😂😂😂zzzzz😂😂😂😂,😂😂😂😂😂😂😂😂😂😂😂😂zz😂😂😂😂,2026-09-10T09:54:20Z,2026-09-10T09:54:20Z,0,Ada lagi lanjutannya ternyaata🗿#shorts ,UCl2WBXzQlIPQEWnLMKCUHDg,Rizky Aulia,2026-03-21T07:00:26Z,33619103,499107,8980,neutral
2543,Ugw85I4y-HMx7Y88-xt4AaABAg,HqUPafewLNg,Bang jorok,bang jorok,2026-09-10T09:50:59Z,2026-09-10T09:50:59Z,0,Ada lagi lanjutannya ternyaata🗿#shorts ,UCl2WBXzQlIPQEWnLMKCUHDg,Rizky Aulia,2026-03-21T07:00:26Z,33619103,499107,8980,negative
2544,UgzP8wRsmxdtfHgQPbh4AaABAg,HqUPafewLNg,Itu Tebu njiiir bukan Bambu 😑 Gak Espek Aku,itu tebu njiir bukan bambu 😑 gak espek aku,2026-09-10T09:46:57Z,2026-09-10T09:46:57Z,1,Ada lagi lanjutannya ternyaata🗿#shorts ,UCl2WBXzQlIPQEWnLMKCUHDg,Rizky Aulia,2026-03-21T07:00:26Z,33619103,499107,8980,neutral
2545,UgwrWxzvD8zdqXjx28J4AaABAg,HqUPafewLNg,Siluman cita,siluman cita,2026-09-10T09:39:06Z,2026-09-10T09:39:06Z,0,Ada lagi lanjutannya ternyaata🗿#shorts ,UCl2WBXzQlIPQEWnLMKCUHDg,Rizky Aulia,2026-03-21T07:00:26Z,33619103,499107,8980,neutral
2546,Ugwn70JOovfpyv55Tjx4AaABAg,HqUPafewLNg,Maaf BG tebu bukan bambu..,maaf bg tebu bukan bambu..,2026-09-10T09:31:49Z,2026-09-10T09:31:49Z,0,Ada lagi lanjutannya ternyaata🗿#shorts ,UCl2WBXzQlIPQEWnLMKCUHDg,Rizky Aulia,2026-03-21T07:00:26Z,33619103,499107,8980,neutral
2547,UgyaOKiqhHXd91Citj14AaABAg,HqUPafewLNg,Yang Prancis pake dasi SD woyy terus China pake topi SD lagi 🗿🗿🗿🤣,yang prancis pake dasi sd woyy terus china pake topi sd lagi 🗿🗿🗿🤣,2026-09-10T09:07:35Z,2026-09-10T09:07:35Z,0,Ada lagi lanjutannya ternyaata🗿#shorts ,UCl2WBXzQlIPQEWnLMKCUHDg,Rizky Aulia,2026-03-21T07:00:26Z,33619103,499107,8980,neutral
2548,UgzywytssE5aU_PXM2N4AaABAg,HqUPafewLNg,Itu emas asli kah🤔,itu emas asli kah🤔,2026-09-10T08:57:12Z,2026-09-10T08:57:12Z,1,Ada lagi lanjutannya ternyaata🗿#shorts ,UCl2WBXzQlIPQEWnLMKCUHDg,Rizky Aulia,2026-03-21T07:00:26Z,33619103,499107,8980,neutral
2549,UgwLKFZgwPzhYfiM29J4AaABAg,HqUPafewLNg,Bisa² nya aku lagi sakit tiba² ketawa makin batuk lah aku,bisa² nya aku lagi sakit tiba² ketawa makin batuk lah aku,2026-09-10T08:35:33Z,2026-09-10T08:35:33Z,0,Ada lagi lanjutannya ternyaata🗿#shorts ,UCl2WBXzQlIPQEWnLMKCUHDg,Rizky Aulia,2026-03-21T07:00:26Z,33619103,499107,8980,neutral
2550,UgyuZ_J8ayL9jtNR4Nt4AaABAg,HqUPafewLNg,yang china mirip po dari kungfu panda,yang china mirip po dari kungfu panda,2026-09-10T08:28:35Z,2026-09-10T08:28:35Z,1,Ada lagi lanjutannya ternyaata🗿#shorts ,UCl2WBXzQlIPQEWnLMKCUHDg,Rizky Aulia,2026-03-21T07:00:26Z,33619103,499107,8980,neutral
2551,UgziVSkmSjKG_jN88uV4AaABAg,HqUPafewLNg,""" huweekk"" ngakak banget pliss😭😭",""" huweekk"" ngakak banget pliss😭😭",2026-09-10T08:19:31Z,2026-09-10T08:19:31Z,0,Ada lagi lanjutannya ternyaata🗿#shorts ,UCl2WBXzQlIPQEWnLMKCUHDg,Rizky Aulia,2026-03-21T07:00:26Z,33619103,499107,8980,neutral
2552,Ugz-LmTKOyK_-vXveDR4AaABAg,HqUPafewLNg,Pransis nyA dasinya sd anjir,pransis nya dasinya sd anjir,2026-09-10T08:11:01Z,2026-09-10T08:11:01Z,0,Ada lagi lanjutannya ternyaata🗿#shorts ,UCl2WBXzQlIPQEWnLMKCUHDg,Rizky Aulia,2026-03-21T07:00:26Z,33619103,499107,8980,neutral
2553,UgyCU_aZLIj1F5jVVbd4AaABAg,HqUPafewLNg,",🇳🇴🇳🇴🇳🇴",",🇳🇴🇳🇴🇳🇴",2026-09-10T07:25:55Z,2026-09-10T07:25:55Z,0,Ada lagi lanjutannya ternyaata🗿#shorts ,UCl2WBXzQlIPQEWnLMKCUHDg,Rizky Aulia,2026-03-21T07:00:26Z,33619103,499107,8980,neutral
2554,UgwmXZaPc0CP-DmAkad4AaABAg,HqUPafewLNg,yang china itu bukan bambu tapi tebu,yang china itu bukan bambu tapi tebu,2026-09-10T07:24:30Z,2026-09-10T07:24:30Z,0,Ada lagi lanjutannya ternyaata🗿#shorts ,UCl2WBXzQlIPQEWnLMKCUHDg,Rizky Aulia,2026-03-21T07:00:26Z,33619103,499107,8980,neutral
2555,UgwVLMLOJJdjjMnjUxZ4AaABAg,HqUPafewLNg,Itu tebu bukan bambu,itu tebu bukan bambu,2026-09-10T07:24:29Z,2026-09-10T07:24:29Z,0,Ada lagi lanjutannya ternyaata🗿#shorts ,UCl2WBXzQlIPQEWnLMKCUHDg,Rizky Aulia,2026-03-21T07:00:26Z,33619103,499107,8980,neutral
2556,Ugx1Z43E_MH2TFCGT694AaABAg,HqUPafewLNg,Yg cina itu bukan bambu TPI tebu,yg cina itu bukan bambu tpi tebu,2026-09-10T07:09:43Z,2026-09-10T07:09:43Z,0,Ada lagi lanjutannya ternyaata🗿#shorts ,UCl2WBXzQlIPQEWnLMKCUHDg,Rizky Aulia,2026-03-21T07:00:26Z,33619103,499107,8980,neutral
2557,UgwhbJby4NI5y2AMcdB4AaABAg,HqUPafewLNg,Itu tebu,itu tebu,2026-09-10T07:08:34Z,2026-09-10T07:08:34Z,0,Ada lagi lanjutannya ternyaata🗿#shorts ,UCl2WBXzQlIPQEWnLMKCUHDg,Rizky Aulia,2026-03-21T07:00:26Z,33619103,499107,8980,neutral
2558,Ugy0UOeos8Arf2GK_DN4AaABAg,HqUPafewLNg,Ya Allah hhe 😂😂,ya allah hhe 😂😂,2026-09-10T06:11:03Z,2026-09-10T06:11:03Z,0,Ada lagi lanjutannya ternyaata🗿#shorts ,UCl2WBXzQlIPQEWnLMKCUHDg,Rizky Aulia,2026-03-21T07:00:26Z,33619103,499107,8980,neutral
2559,Ugz1pG7Y7-1G7b8-G8N4AaABAg,HqUPafewLNg,"Yg dicina,lebih pilih kesedak drpda ""keracunan"" embegeh konoha kn bang😂","yg dicina,lebih pilih kesedak drpda ""keracunan"" embegeh konoha kn bang😂",2026-09-10T05:46:30Z,2026-09-10T05:46:30Z,0,Ada lagi lanjutannya ternyaata🗿#shorts ,UCl2WBXzQlIPQEWnLMKCUHDg,Rizky Aulia,2026-03-21T07:00:26Z,33619103,499107,8980,negative
2560,UgxJv6H2fz3RMHw54A94AaABAg,HqUPafewLNg,Kan china matanya sipit,kan china matanya sipit,2026-09-10T05:45:55Z,2026-09-10T05:45:55Z,0,Ada lagi lanjutannya ternyaata🗿#shorts ,UCl2WBXzQlIPQEWnLMKCUHDg,Rizky Aulia,2026-03-21T07:00:26Z,33619103,499107,8980,neutral
2561,Ugwe5Ve_gSL8isLNR2x4AaABAg,HqUPafewLNg,astagfirullah 😭🤣,astagfirullah 😭🤣,2026-09-10T05:45:02Z,2026-09-10T05:45:02Z,0,Ada lagi lanjutannya ternyaata🗿#shorts ,UCl2WBXzQlIPQEWnLMKCUHDg,Rizky Aulia,2026-03-21T07:00:26Z,33619103,499107,8980,neutral
2562,UgwUtMlHxVblthFv-GF4AaABAg,HqUPafewLNg,Hahahahaaaaaaaa,hahahahaa,2026-09-10T05:13:14Z,2026-09-10T05:13:14Z,0,Ada lagi lanjutannya ternyaata🗿#shorts ,UCl2WBXzQlIPQEWnLMKCUHDg,Rizky Aulia,2026-03-21T07:00:26Z,33619103,499107,8980,neutral
2563,Ugwrr-WSQD-i4uOZFvZ4AaABAg,HqUPafewLNg,Makam tebu bukan bambu iq di mana,makam tebu bukan bambu iq di mana,2026-09-10T04:42:56Z,2026-09-10T04:42:56Z,0,Ada lagi lanjutannya ternyaata🗿#shorts ,UCl2WBXzQlIPQEWnLMKCUHDg,Rizky Aulia,2026-03-21T07:00:26Z,33619103,499107,8980,neutral
2564,UgysMtG_bys6HZKZnOh4AaABAg,HqUPafewLNg,"Salfok sama makanan nya❌
Salfok sama makanan prancis yang kroesong bentuk buaya✔️",salfok sama makanan nya❌ salfok sama makanan prancis yang kroesong bentuk buaya✔️,2026-09-10T04:22:26Z,2026-09-10T04:23:07Z,0,Ada lagi lanjutannya ternyaata🗿#shorts ,UCl2WBXzQlIPQEWnLMKCUHDg,Rizky Aulia,2026-03-21T07:00:26Z,33619103,499107,8980,neutral
2565,Ugw4VFc4HaFahUNzhWx4AaABAg,HqUPafewLNg,prancia,prancia,2026-09-10T03:37:21Z,2026-09-10T03:37:21Z,0,Ada lagi lanjutannya ternyaata🗿#shorts ,UCl2WBXzQlIPQEWnLMKCUHDg,Rizky Aulia,2026-03-21T07:00:26Z,33619103,499107,8980,neutral
2566,Ugyzk4iHc8uJ3KALXhl4AaABAg,HqUPafewLNg,Tebu bang bukan panda😅,tebu bang bukan panda😅,2026-09-10T03:00:02Z,2026-09-10T03:00:02Z,0,Ada lagi lanjutannya ternyaata🗿#shorts ,UCl2WBXzQlIPQEWnLMKCUHDg,Rizky Aulia,2026-03-21T07:00:26Z,33619103,499107,8980,neutral
2567,UgyTWQSNnAhk74RJ_oZ4AaABAg,HqUPafewLNg,Itu bukan bambu tapi tebu,itu bukan bambu tapi tebu,2026-09-10T01:40:18Z,2026-09-10T01:40:18Z,0,Ada lagi lanjutannya ternyaata🗿#shorts ,UCl2WBXzQlIPQEWnLMKCUHDg,Rizky Aulia,2026-03-21T07:00:26Z,33619103,499107,8980,neutral
2568,UgybgBfi8zFTJmMMz8R4AaABAg,HqUPafewLNg,bang itu bukan bambu bang itu tubu band,bang itu bukan bambu bang itu tubu band,2026-09-10T01:24:11Z,2026-09-10T01:24:11Z,0,Ada lagi lanjutannya ternyaata🗿#shorts ,UCl2WBXzQlIPQEWnLMKCUHDg,Rizky Aulia,2026-03-21T07:00:26Z,33619103,499107,8980,neutral
2569,UgzeXBgZs9m5-qE3t2p4AaABAg,HqUPafewLNg,tebu bang bukan bambu,tebu bang bukan bambu,2026-09-09T23:11:41Z,2026-09-09T23:11:41Z,0,Ada lagi lanjutannya ternyaata🗿#shorts ,UCl2WBXzQlIPQEWnLMKCUHDg,Rizky Aulia,2026-03-21T07:00:26Z,33619103,499107,8980,neutral
2570,UgysTYu9j2Of928YnWR4AaABAg,HqUPafewLNg,Itu bukan bambu tapi itu tebu😊,itu bukan bambu tapi itu tebu😊,2026-09-09T22:52:13Z,2026-09-09T22:52:13Z,0,Ada lagi lanjutannya ternyaata🗿#shorts ,UCl2WBXzQlIPQEWnLMKCUHDg,Rizky Aulia,2026-03-21T07:00:26Z,33619103,499107,8980,neutral
2571,UgyQa0-mRXYaTGP3oNt4AaABAg,HqUPafewLNg,Nular ketawa nya😂😂😂😂,nular ketawa nya😂😂😂😂,2026-09-09T20:09:15Z,2026-09-09T20:09:15Z,0,Ada lagi lanjutannya ternyaata🗿#shorts ,UCl2WBXzQlIPQEWnLMKCUHDg,Rizky Aulia,2026-03-21T07:00:26Z,33619103,499107,8980,neutral
2572,UgzkW_pkX3UCawcMOed4AaABAg,HqUPafewLNg,Itu tuyul Joy,itu tuyul joy,2026-09-09T18:24:18Z,2026-09-09T18:24:18Z,0,Ada lagi lanjutannya ternyaata🗿#shorts ,UCl2WBXzQlIPQEWnLMKCUHDg,Rizky Aulia,2026-03-21T07:00:26Z,33619103,499107,8980,neutral
2573,UgwvhVa66U5XzvoB7k54AaABAg,HqUPafewLNg,Aku lagi makan lohh🤣🤣🤣🤣🤣🤣🤣,aku lagi makan lohh🤣🤣🤣🤣🤣🤣🤣,2026-09-09T15:19:37Z,2026-09-09T15:19:37Z,0,Ada lagi lanjutannya ternyaata🗿#shorts ,UCl2WBXzQlIPQEWnLMKCUHDg,Rizky Aulia,2026-03-21T07:00:26Z,33619103,499107,8980,negative
2574,UgxPQPBr9ybL28Autxx4AaABAg,HqUPafewLNg,Tebu kok malah jadi bambu 🙄🗿,tebu kok malah jadi bambu 🙄🗿,2026-09-09T15:18:34Z,2026-09-09T15:18:34Z,0,Ada lagi lanjutannya ternyaata🗿#shorts ,UCl2WBXzQlIPQEWnLMKCUHDg,Rizky Aulia,2026-03-21T07:00:26Z,33619103,499107,8980,neutral
2575,UgwN7VOaL9fnj5sU1c54AaABAg,HqUPafewLNg,Kok haiwan nya ada tangan ✋😂😂😂😂😂,kok haiwan nya ada tangan ✋😂😂😂😂😂,2026-09-09T15:02:08Z,2026-09-09T15:02:08Z,0,Ada lagi lanjutannya ternyaata🗿#shorts ,UCl2WBXzQlIPQEWnLMKCUHDg,Rizky Aulia,2026-03-21T07:00:26Z,33619103,499107,8980,neutral
2576,UgyciG6op_hODn6cxLB4AaABAg,HqUPafewLNg,China pelan pelan aja makan bakpawnya,china pelan pelan aja makan bakpawnya,2026-09-09T14:18:57Z,2026-09-09T14:18:57Z,0,Ada lagi lanjutannya ternyaata🗿#shorts ,UCl2WBXzQlIPQEWnLMKCUHDg,Rizky Aulia,2026-03-21T07:00:26Z,33619103,499107,8980,neutral
2577,Ugx4WQ4KnyQfL8JN1U54AaABAg,HqUPafewLNg,Pas di China tebu itu bang,pas di china tebu itu bang,2026-09-09T14:06:31Z,2026-09-09T14:06:31Z,0,Ada lagi lanjutannya ternyaata🗿#shorts ,UCl2WBXzQlIPQEWnLMKCUHDg,Rizky Aulia,2026-03-21T07:00:26Z,33619103,499107,8980,neutral
2578,UgxV0BdOrSHfFrkp-X14AaABAg,HqUPafewLNg,salfok roti bentuk rudal,salfok roti bentuk rudal,2026-09-09T14:00:59Z,2026-09-09T14:00:59Z,0,Ada lagi lanjutannya ternyaata🗿#shorts ,UCl2WBXzQlIPQEWnLMKCUHDg,Rizky Aulia,2026-03-21T07:00:26Z,33619103,499107,8980,neutral
2579,UgyqRIERO2snxQBUb4R4AaABAg,HqUPafewLNg,yangonten peniru,yangonten peniru,2026-09-09T13:53:06Z,2026-09-09T13:53:06Z,0,Ada lagi lanjutannya ternyaata🗿#shorts ,UCl2WBXzQlIPQEWnLMKCUHDg,Rizky Aulia,2026-03-21T07:00:26Z,33619103,499107,8980,neutral
2580,Ugw4HrDYfHow4W8wZSp4AaABAg,HqUPafewLNg,Itu bukan bambu itu itu apa sih namanya tebu manis itu makanan,itu bukan bambu itu itu apa sih namanya tebu manis itu makanan,2026-09-09T13:38:55Z,2026-09-09T13:38:55Z,0,Ada lagi lanjutannya ternyaata🗿#shorts ,UCl2WBXzQlIPQEWnLMKCUHDg,Rizky Aulia,2026-03-21T07:00:26Z,33619103,499107,8980,neutral
2581,UgxPooMVHu0mEPraALt4AaABAg,HqUPafewLNg,Bang nama akun YouTube dia siapa,bang nama akun youtube dia siapa,2026-09-09T13:36:53Z,2026-09-09T13:36:53Z,0,Ada lagi lanjutannya ternyaata🗿#shorts ,UCl2WBXzQlIPQEWnLMKCUHDg,Rizky Aulia,2026-03-21T07:00:26Z,33619103,499107,8980,neutral
2582,UgwaFbYTWzbKaNaCAnl4AaABAg,HqUPafewLNg,Prancis perairan ci surian,prancis perairan ci surian,2026-09-09T13:30:55Z,2026-09-09T13:30:55Z,0,Ada lagi lanjutannya ternyaata🗿#shorts ,UCl2WBXzQlIPQEWnLMKCUHDg,Rizky Aulia,2026-03-21T07:00:26Z,33619103,499107,8980,neutral
2583,UgzptncVX8-OCtRNQ6h4AaABAg,HqUPafewLNg,Prancis perairan ci surian,prancis perairan ci surian,2026-09-09T13:28:23Z,2026-09-09T13:28:23Z,0,Ada lagi lanjutannya ternyaata🗿#shorts ,UCl2WBXzQlIPQEWnLMKCUHDg,Rizky Aulia,2026-03-21T07:00:26Z,33619103,499107,8980,neutral
2584,UgzqdEC37UHNUoeWXiJ4AaABAg,HqUPafewLNg,Citanya gaharusdibawabang😂🙏🏻mohonmaafbanggaperlu makanemas,citanya gaharusdibawabang😂🙏🏻mohonmaafbanggaperlu makanemas,2026-09-09T13:25:51Z,2026-09-09T13:25:51Z,0,Ada lagi lanjutannya ternyaata🗿#shorts ,UCl2WBXzQlIPQEWnLMKCUHDg,Rizky Aulia,2026-03-21T07:00:26Z,33619103,499107,8980,negative
2585,UgwWeYbGY67FeebHSr94AaABAg,HqUPafewLNg,Pelanpelanbang😂😂😂😅🙏mohonmaafbang😂,pelanpelanbang😂😂😂😅🙏mohonmaafbang😂,2026-09-09T13:21:44Z,2026-09-09T13:21:44Z,0,Ada lagi lanjutannya ternyaata🗿#shorts ,UCl2WBXzQlIPQEWnLMKCUHDg,Rizky Aulia,2026-03-21T07:00:26Z,33619103,499107,8980,neutral
2586,UgxeEODP5GOVtHOjFt54AaABAg,HqUPafewLNg,(555),(55),2026-09-09T13:16:46Z,2026-09-09T13:16:46Z,0,Ada lagi lanjutannya ternyaata🗿#shorts ,UCl2WBXzQlIPQEWnLMKCUHDg,Rizky Aulia,2026-03-21T07:00:26Z,33619103,499107,8980,neutral
2587,Ugw1_8BXztkz3Ocrow94AaABAg,HqUPafewLNg,Haduh kocak banget,haduh kocak banget,2026-09-09T13:05:07Z,2026-09-09T13:05:07Z,0,Ada lagi lanjutannya ternyaata🗿#shorts ,UCl2WBXzQlIPQEWnLMKCUHDg,Rizky Aulia,2026-03-21T07:00:26Z,33619103,499107,8980,neutral
2588,Ugx3OvT8WwcUB4b7R9F4AaABAg,HqUPafewLNg,Tebu bg bukan bambu,tebu bg bukan bambu,2026-09-09T13:03:21Z,2026-09-09T13:03:21Z,0,Ada lagi lanjutannya ternyaata🗿#shorts ,UCl2WBXzQlIPQEWnLMKCUHDg,Rizky Aulia,2026-03-21T07:00:26Z,33619103,499107,8980,neutral
2589,Ugz1WFbzWxbXSjtp-9l4AaABAg,HqUPafewLNg,MBG temen aku ber jamur ih,mbg temen aku ber jamur ih,2026-09-09T13:03:20Z,2026-09-09T13:03:20Z,0,Ada lagi lanjutannya ternyaata🗿#shorts ,UCl2WBXzQlIPQEWnLMKCUHDg,Rizky Aulia,2026-03-21T07:00:26Z,33619103,499107,8980,neutral
2590,UgwJ3rk1EGBIxaL6zQd4AaABAg,HqUPafewLNg,Yang china kayak bulan di mama lela😭🗿,yang china kayak bulan di mama lela😭🗿,2026-09-09T13:01:56Z,2026-09-09T13:01:56Z,0,Ada lagi lanjutannya ternyaata🗿#shorts ,UCl2WBXzQlIPQEWnLMKCUHDg,Rizky Aulia,2026-03-21T07:00:26Z,33619103,499107,8980,neutral
